ID,lemma,domain,pos,tagcount,source,status,comment,variant,project,owner,error_comment,verb_aspect
42560,"jednostka informacji",20,2,0,1,0,"##K: specj. ##D: liczba stanów, w których może się znajdować układ będący podstawą danego systemu mierzenia ilości informacji; jednostka, którą specjaliści posługują się w opisie ilości informacji. [##W: Pakiet telekomunikacyjny (pakiet, datagram) jest jednostką informacji w sieciach telekomunikacyjnych.] {##L: https://pl.wikipedia.org/wiki/Jednostka_informacji} <##nDD> <##REF: LEKS-NAUK-TECH-1984> <##DD>",1,3,Paulina.Łazarewicz,NULL,0
42606,"konferencja prasowa",7,2,0,1,0,"##K: og.
##D: wydarzenie medialne, w którym osoby chcące przekazać mediom pewne informacje zapraszają dziennikarzy do wysłuchania ich oraz zadawania związanych z daną sprawą pytań. [##W: Najczęściej konferencja prasowa jest planowana na długo przed jej rozpoczęciem (około kilku godzin), a informacja o tym, że ma się takowa odbyć, przekazywana jest dziennikarzom przez rzecznika prasowego danej osoby.]
{##L: http://pl.wikipedia.org/wiki/Konferencja_prasowa}
<##DD> <##nDD>",1,3,Ola.Pawlikowska,NULL,0
42640,"kobieta nieatrakcyjna",15,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: {smutek, wstręt; nieużyteczność, brzydota} - s [Kobiety nieatrakcyjne albo starają się być niewidzialne, albo robią, co mogą, by nadrobić niedoskonałości natury.] ##A2: {smutek, wstręt; nieużyteczność} - s [Kobiety nieatrakcyjne mnie nie interesują.]",1,2,Paulina.Łazarewicz,NULL,0
42780,"znak pisarski",7,2,0,1,0,"##K: og. ##D: symbol graficzny oznaczający dźwięk mowy lub znaczenie myślowe. [##W: Cechą wspólną stosowania wszystkich znaków pisarskich jest respektowanie ich użycia dla danego języka, w jakim jest pisany tekst, czyli zasad pisowni w danym języku.] <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
42849,"cukier wanilinowy",10,2,0,1,0,"##K: og. ##D: przyprawa stosowana w cukiernictwie jako tańszy zamiennik cukru waniliowego. {##L: http://pl.wikipedia.org/wiki/Cukier_wanilinowy} <##nDD>",1,3,Ola.Pawlikowska,NULL,0
43086,"relacja leksykalna",7,2,0,1,0,"##K: specj. ##D: relacja zachodząca pomiędzy formami leksykalnymi. [##P: Stopniowanie to przykład relacji leksykalnej.] <##nDD> ",1,3,Paulina.Łazarewicz,NULL,0
43186,"figura taneczna",8,2,0,1,0,"##K: og. ##D: figura wykonywana podczas tańca. [##P: Wiele figur tanecznych ma swoje nazwy.] ##A1: 0 <##nDD> ##A2: 0",1,3,Marek.Maziarz,NULL,0
43257,"nieczystości płynne",24,2,0,1,0,"##K: og. ##D: płynne nieczystości, będące efektem przemiany materii. [##W: W ramach ochrony gleby prowadzona jest budowa szczelnych bezodpływowych zbiorników na nieczystości płynne oraz zostały wybudowane płyty gnojowe w ramach programu PHARE.] <##nDD>",1,3,Marek.Maziarz,NULL,0
43262,"produkty przemiany materii",24,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,3,Marek.Maziarz,NULL,0
43276,"szczyt wszystkiego",8,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>
##A1: {smutek, złość; błąd, nieszczęście} - m [Ostatni pomysł Marcina to szczyt wszystkiego - żadna firma nie będzie w stanie sprostać jego wymaganiom.] ##A2: {smutek, złość; błąd} - m [Twój ostatni pomysł to już szczyt wszystkiego - nie ma szans, żeby zorganizować taką podróż za pięćset złotych.]",1,3,Marek.Maziarz,NULL,0
43519,"głos kobiecy",16,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Marek.Maziarz,NULL,0
43523,"głos męski",16,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,3,Marek.Maziarz,NULL,0
43527,"głos chłopięcy",16,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Marek.Maziarz,NULL,0
43673,"skrzynka na listy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
43892,"sport ekstremalny",2,2,0,1,0,"##K: og. ##D: sport, którego uprawianie jest bardziej ryzykowne, niż w przypadku uprawniania innych dyscyplin. [##W: Wspinaczka lodowa - sport ekstremalny uprawiany w warunkach zimowych na pionowych (i nie tylko) ścianach pokrytych lodem, lodospadach (zamarzniętych wodospadach) i różnych formacjach sopli.] <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
43897,"skok na bungee",8,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD> ##A1: 0",1,3,Paulina.Łazarewicz,NULL,0
43989,"szkoła matek",6,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
44057,"modus vivendi",23,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
44068,"zespół szkół",11,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Marek.Maziarz,NULL,0
44150,"bakterie kwasu chlebowego",16,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,3,Marek.Maziarz,NULL,0
44216,"sól warzona",24,2,0,1,0,"##K: og. {##L: http://pl.wikipedia.org/wiki/Sól_warzona} <##nDD>",1,3,Marek.Maziarz,NULL,0
44469,"pokrewna dusza",15,2,0,1,0,"##K: og. ##D: człowiek, który jest komuś bliski pod względem poglądów, posobów działania, odczuwanych emocji. <##DD> <##nDD>
##A1: {radość, zaufanie; dobro, szczęście} + m [Estera jest moją pokrewną duszą - doskonale się rozumiemy.] ##A2: {radość, zaufanie; dobro, szczęście} + m [Karol to moja pokrewna dusza i pragnę spędzić z nim resztę życia.]",1,2,Paulina.Łazarewicz,NULL,0
44470,"przyjazna dusza",15,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>
##A1: {radość, zaufanie; dobro, szczęście} + m [Na szczęście jakies przyjazne dusze nam pomogły.] ##A2: {radość, zaufanie; dobro, szczęście} + m [Szukam przyjaznej duszy, kogoś kto będzie mnie wspierał.]",1,2,Paulina.Łazarewicz,NULL,0
44709,"najbliższa rodzina",11,2,0,1,0,"##K: og. ##D: osoby połączone bezpośrednim pokrewieństwem, współtworzące na pewnym etapie życia jedno gospodarstwo domowe. <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
44823,"filozofia historii",6,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
44915,"lilijka harcerska",7,2,0,1,0,"##K: og. ##D: symbol harcerstwa przypominający lilię. [##P: ] {##L: } <##nDD>",1,3,Ola.Pawlikowska,NULL,0
44990,"znak matematyczny",6,2,0,1,0,"##K: og. ##D: symbol matematyczny - znak stosowany do zapisu pojęć i relacji w matematyce. [##P: ] {##L: } <##nDD>",1,3,Ola.Pawlikowska,NULL,0
44992,"znak dzielenia",6,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,3,Ola.Pawlikowska,NULL,0
44993,"znak mnożenia",6,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,3,Ola.Pawlikowska,NULL,0
45000,"odbieranie wrażeń",19,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Marek.Maziarz,NULL,0
45099,"otwarty umysł",15,2,0,1,0,"##K: og. ##D: osoba łaknąca nowej wiedzy, otwarta na nowości. [##P: Miałam szczęście do tej pory pracować z samymi otwartymi umysłami, co jest rzadkie w dzisiejszej nauce.]  ##A1: {radość; użyteczność, prawda} + s [Stefan to otwarty umysł - bardzo chętnie chłonie wiedzę.] ##A2: {radość; użyteczność, prawda} + s [Lubię otwarte umysły, dobrze się z nimi pracuje.] <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
45191,"tytuł wojskowy",7,2,0,1,0,"czy to jest potrzebne? istnieje już "stopień wojskowy" <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
45199,"stopień wojskowy",7,2,0,1,0,"##K: og. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Stopie%C5%84_wojskowy} <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
45213,"stopień harcerski",7,2,0,1,0,"##K: og. ##D: stopień zdobywany w harcerstwie poprzez wykazanie się określonym zasobem wiedzy i umiejętności. [##W: Oznaki stopnia harcerskiego znajdują się na patkach w barwach jednostki, nasuniętych na naramienniki.] <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
45214,"stopień naukowy",7,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
45281,"zjawisko fonetyczne",16,2,0,0,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Proces_fonetyczny} <##nDD>",1,3,Ola.Pawlikowska,NULL,0
45286,"ruchy orogeniczne",19,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Ola.Pawlikowska,NULL,0
45302,"krzew egzotyczny",17,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,3,Ola.Pawlikowska,NULL,0
45320,"krzew iglasty",17,2,0,0,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Ola.Pawlikowska,NULL,0
45386,"wytwór zwierzęcy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,2,Marek.Maziarz,NULL,0
45635,"dywizjon okrętów",11,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Dywizjon_okr%C4%99t%C3%B3w} <##nDD>",1,3,Ola.Pawlikowska,NULL,0
45639,"dywizjon lotniczy",11,2,0,1,0,"oddział <##s> <##nDD>",1,3,Ola.Pawlikowska,NULL,0
45652,"agent obcego wywiadu",15,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
45740,"unia monetarna",26,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,3,Paulina.Łazarewicz,NULL,0
45888,"istota żywa",21,2,0,1,0,"##K: og. ##D: ożywione stworzenie, organizm najczęściej ludzki lub zwierzęcy. [##P: Tych śladów w lesie nie mogła zostawić żadna znana mi żywa istota.] <##nDD>
##A1: 0 ##A2: 0",1,3,Marek.Maziarz,NULL,0
46078,"teoria koherencji",6,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Ola.Pawlikowska,NULL,0
46250,"opiekuńcze skrzydła",26,2,0,1,0,"##K: książk. ##D: pomoc, troska, opieka, ochrona. [##P: Ciężko jest być dorosłym i wyjść spod opiekuńczych skrzydeł mamy.] [##P: Nasza parafia rozpościera opiekuńcze skrzydła nad najstarszymi i samotnymi parafianami, otwierając dla nich kuchnię charytatywną i świetlicę.] <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
46456,"podwójna moralność",4,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,3,Paulina.Łazarewicz,NULL,0
46599,"literatura dworska",3,2,0,1,0,"##K: specj. ##D: literatura o tematyce dworskiej, charakterystyczna dla literatury barokowej. [##P: ] {##L: } <##nDD> <##s>",1,2,Paulina.Łazarewicz,NULL,0
46612,"literatura narodowa",3,2,0,1,0,"##K: specj. ##D: ogół utworów literackich podejmujących tematykę ważną z punktu widzenia jakiegoś narodu. [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
46613,"literatura okolicznościowa",3,2,0,1,0,"##K: og. ##D: ogół utworów pisanych z jakiejś okazji (na jakąś okoliczność) - na temat aktualnych wydarzeń i osób życia publicznego, wydarzeń rodzinnych (np. narodziny, ślub, pogrzeb) lub spraw publicznych (np. objęcie tronu, jubileusz). [##P: ] {##L: } <##nDD> <##s>",1,2,Paulina.Łazarewicz,NULL,0
46874,"leczenie klimatyczne",2,2,0,1,0,"##K: og. {##L: http://pl.wikipedia.org/wiki/Klimatoterapia} <##nDD>",1,3,Ola.Pawlikowska,NULL,0
46923,"immunologia transplantologiczna",6,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Ola.Pawlikowska,NULL,0
364441,"źródło informacji",23,2,0,1,0,"##K: og. ##D: coś, co dostarcza informacji z jakiejś dziedziny. [##W: Sprawozdania finansowe stanowią obecnie główne źródło informacji o sytuacji finansowej przedsiębiorstw.] {##L: } <##s> <##nDD>",1,2,Justyna.Ławniczak,NULL,0
47150,"zabieg kosmetyczny",8,2,0,1,0,"##K: og. ##D: zabieg pielęgnacyjny, stosowany na skórę, włosy lub paznokcie. [##W: Drenażu używa się z powodzeniem nie tylko jako masażu ogólnego, ale też jako zabiegu kosmetycznego twarzy.] {##L: } <##nDD>",1,2,Ola.Pawlikowska,NULL,0
47252,"ptak łowny",21,2,0,1,0,"##K: og. ##D: ptak, który został uznany przez prawo łowieckie za zwierzę łowne. [##P: Bażant został introdukowany jako ptak łowny niemal na całym świecie.] <##DS> <##nDD> ",1,3,Justyna.Ławniczak,NULL,0
47263,"typ mongoloidalny",4,2,0,1,0,"##K: specj. ##D: typ antropologiczny w obrębie rasy żółtej. [##P: ] {##L: } <##nDD>",1,3,Agnieszka.Dziob,NULL,0
47405,"przeszczep alogeniczny",8,2,0,1,0,"##K: specj. ##D: przeszczep polegający na przeniesieniu tkanki lub narządu między osobnikami tego samego gatunku, o podobnym, ale nie jednakowym genotypie. [##P: W marcu w klinice odbył się pierwszy udany przeszczep alogeniczny.] <##nDD> ",1,2,Ola.Pawlikowska,NULL,0
47518,"łódź wiosłowa",3,2,0,1,0,"##K: og. ##D: łódź napędzana za pomocą wioseł. [##W: Pierwszą łódź wiosłową "Nimfę" zbudowano w warsztacie stolarza Mianowicza.] <##nDD>",1,3,Justyna.Ławniczak,NULL,0
47548,"trawa pastewna",17,2,0,1,0,"##K: og. ##D: trawa uprawiana w czystym siewie lub mieszankach na paszę, odznaczająca się stosunkowo dużą masą otrzymywaną z jednostki powierzchni oraz korzystnym ze względów odżywczych składem chemicznym. [##P: Najczęściej jako trawy pastewne uprawia się kostrzewę, kupkówkę pospolitą, rajgras wyniosły, stokłosę, tymotkę łąkową, wiechlinę, wyczyniec łąkowy, życicę.] {##L: } <##nDD>",1,3,Justyna.Ławniczak,NULL,0
47647,"naczynie chłonne",5,2,0,1,0,"##K: specj. ##D: część układu limfatycznego. [##P: Z połączenia szczelin powstają pierwotne naczynia chłonne, tworzące rozgałęzioną sieć; miejscowe poszerzenia naczyń tworzą worki limfatyczne.] <##nDD>",1,2,Ola.Pawlikowska,NULL,0
48040,"materiał piśmienniczy",24,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Ola.Pawlikowska,NULL,0
48124,"operatorka kamery",15,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Justyna.Ławniczak,NULL,0
48140,"poczucie beznadziejności",9,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Jan.Wieczorek,NULL,0
48141,"poczucie bezsensu",9,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Jan.Wieczorek,NULL,0
48147,"poczucie bezsensowności",9,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Jan.Wieczorek,NULL,0
68577,"poczucie beznadziei",9,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,ewa.gwiazdecka,NULL,0
48178,"strój sportowy",3,2,0,1,0,"##K: og. ##D: strój ubierany do uprawiania sportu. [##WN: Na stronach WP licytowano m.in. rękawice bokserskie Krzysztofa "Diablo" Włodarczyka oraz specjalną koszulkę z jego podpisem, strój sportowy Adama Małysza z autografem, czy kombinezon Roberta Kubicy.] <##nDD>",1,3,Justyna.Ławniczak,NULL,0
48265,"proces chemiczny",19,2,0,1,0,"##K: og. ##D: proces przeobrażenia chemicznego materiałów, odbywający się przy udziale człowieka bądź samoistnie. [##WN: Komisja Noblowska poinformowała, że nagrodę przyznano za „badania procesów chemicznych zachodzących na powierzchni ciał stałych”.] <##nDD>",1,2,Ola.Pawlikowska,NULL,0
48273,"narząd ruchu",5,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Ola.Pawlikowska,NULL,0
48440,"młoda kadra",11,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Agnieszka.Dziob,NULL,0
48783,"fakt historyczny",8,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0",1,2,Jan.Wieczorek,NULL,0
678315,"choroba hemoroidalna",16,2,0,1,0,"##K: og. ##D: stan chorobowy związany ze strukturami naczyniowymi odbytu - hemoroidami. [##P: Gdy stanem chorobowym objęte są hemoroidy zewnętrzne, objawów może być niewiele, chociaż silny ból i obrzęk w okolicy odbytu pojawią się, jeśli powstanie zakrzep. <##nDD>",1,2,Katarzyna.Deska,NULL,0
49500,"ptak morski",21,2,0,1,0,"##K: specj. ##D: ptak naturalnie występujący na obszarach nadmorskich. [##W: W obszarze tym gnieżdżą się także ptaki morskie, przede wszystkim petrelec olbrzymi.] <##nDD> ",1,3,Jan.Wieczorek,NULL,0
49694,"zwierzę kopalne",21,2,0,1,0,"##K: og. ##D: zwierzę zachowane w głębi ziemi w postaci skamieniałości, pochodzące z minionych epok geologicznych. [##P: ] {##L: }
<##nDD> ",1,3,Jan.Wieczorek,,0
49891,"zakład przemysłowy",12,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
50509,"minerał barwny",14,2,0,1,0,"##K: og. ##D: minerał posiadający zabarwienie - w odróżnieniu od minerałów bezbarwnych. [##W: Minerały ciemne (maficzne) – minerały barwne bądź zabarwione mające wpływ na ogólną barwę danej skały.] <##s> <##nDD>",1,2,Justyna.Ławniczak,NULL,0
51011,"odwrotna strona",12,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,3,Ola.Pawlikowska,NULL,0
51189,"sport motorowy",2,2,0,1,0,"##K: og. ##D: dziedzina sportu, obejmująca współzawodnictwo na pojazdach lądowych napędzanych silnikami, najczęściej spalinowymi, odrzutowymi, turbinowymi lub rakietowymi. [##P: Jego marzeniem było uprawianie jakiegoś sportu motorowego.] {##L: http://pl.wikipedia.org/wiki/Sport_motorowy} <##nDD> ##A1: 0",1,2,Paulina.Łazarewicz,NULL,0
51565,"spirytus denaturowany",24,2,0,1,0,"##K: specj. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Denaturat} <##nDD>",1,3,Ola.Pawlikowska,NULL,0
51801,"derywat od wyrażenia przyimkowego",7,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
51819,"forma fleksyjna",7,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
51839,"morfem czasu przeszłego",7,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
51841,"morfem trybu przypuszczającego",7,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
51997,"praktyka religijna",13,2,0,1,0,"##K: og. ##D: działanie ludzi wierzących, przynależących do jakiejś religii, obrządku, mające na celu umacnianie ich więzi z ich bóstwem, oddawanie mu czci. [##W: Ekstremalna Droga Krzyżowa nie jest zorganizowaną pielgrzymką, lecz indywidualną praktyką religijną.] <##nDD> ",1,2,ewa.gwiazdecka,NULL,0
52207,"femme fatale",15,2,0,1,0,"##K: og. ##D: kobieta, przynosząca mężczyźnie porażkę i zgubę. [##P: ] {##L: http://pl.wikipedia.org/wiki/Femme_fatale} <##nDD>
##A1: {smutek, złość, strach, wstręt; krzywda, nieszczęście} - m [Bardzo cierpiał przez tę bezlitosną femme fatale.] ##A2: {smutek, strach, wstręt; krzywda, nieszczęście} - m [Miał pecha, znowy związawszy się z femme fatale.]",1,3,Paulina.Łazarewicz,NULL,0
63284,"konsola do gier",3,2,0,1,0,"##K: og. ##D: urządzenie elektroniczne podłączane do telewizora i umożliwiające granie w gry. <##nDD>",1,3,Jan.Wieczorek,NULL,0
669648,"dziedziczenie typu Pisum",16,2,0,1,0,"##K: specj.
##D: zjawisko w genetyce polegające na tym, że allel dominujący maskuje ekspresje allelu recesywnego u heterozygot, czyli w fenotypie nie ujawnia się cecha determinowana przez allel recesywny.
<##nDD>",1,2,Jan.Brzeziński,NULL,0
52962,"ligowy system rozgrywek",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
53006,"sytuacja materialna",18,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
53074,"szara godzina",19,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
53119,"temperatura topnienia",16,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,ewa.gwiazdecka,NULL,0
53141,"punkt odniesienia",12,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,ewa.gwiazdecka,NULL,0
53262,"odlewnik kokilowy",15,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0",1,3,Aleksandra.Pawlikowska,NULL,0
53318,"melodyka wokalna",7,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Aleksandra.Pawlikowska,NULL,0
53320,"melodyka ornamentalna",7,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Aleksandra.Pawlikowska,NULL,0
53321,"melodyka instrumentalna",7,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Aleksandra.Pawlikowska,NULL,0
53322,"melodyka figuracyjna",7,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,3,Aleksandra.Pawlikowska,NULL,0
53329,"atmosfera słoneczna",24,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,3,ewa.gwiazdecka,NULL,0
53366,"epoka prehistoryczna",25,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,ewa.gwiazdecka,NULL,0
53418,"etiuda koncertowa",7,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Aleksandra.Pawlikowska,NULL,0
53585,"wojska pancerne",11,2,0,1,0,"##K: og. ##D: wojska lądowe, odporne na ogień, odznaczające się dużą siłą ogniową i manewrownością. [##P: ] {##L: } <##nDD>",1,2,Aleksandra.Pawlikowska,NULL,0
53596,"konfederacja generalna",11,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,2,Aleksandra.Pawlikowska,NULL,0
53606,"jednostka geologiczna",25,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,ewa.gwiazdecka,NULL,0
53780,"pilnik iglicowy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Agnieszka.Dziob,NULL,0
53802,"stop limit",7,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Agnieszka.Dziob,NULL,0
53857,"neutralizacja opozycji językowej",4,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,ewa.gwiazdecka,NULL,0
53900,"demokracja parlamentarna",26,2,0,1,0,"##K: specj. {##L: http://pl.wikipedia.org/wiki/Demokracja_parlamentarna} <##nDD> ",1,2,Paulina.Łazarewicz,NULL,0
53901,"republika parlamentarna",26,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
53919,"republika federacyjna",26,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
53942,"monarchia elekcyjna",26,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Paulina.Łazarewicz,NULL,0
54026,"przyrząd biurowy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Aleksandra.Pawlikowska,NULL,0
54082,"zrównanie dnia z nocą",16,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Aleksandra.Pawlikowska,NULL,0
54090,"sklep mięsny",12,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ",1,3,Aleksandra.Pawlikowska,NULL,0
54122,"zjawisko społeczne",23,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>",1,3,Agnieszka.Dziob,NULL,0
54181,"stół bilardowy",3,2,0,1,0,"##K: og. {##L: http://pl.wikipedia.org/wiki/St%C3%B3%C5%82_bilardowy} <##nDD>",1,3,Aleksandra.Pawlikowska,NULL,0
54215,"roślina mięsożerna",17,2,0,1,0,"##K: og. {##L: http://pl.wikipedia.org/wiki/Ro%C5%9Blina_mi%C4%99so%C5%BCerna} <##nDD>",1,3,Paulina.Łazarewicz,NULL,0
54391,"wagon towarowy",3,2,0,1,0,"##K: og. ##D: pojazd kolejowy przeznaczony do transportu towarów. {##L: http://pl.wikipedia.org/wiki/Wagon_towarowy} <##nDD>",1,3,Agnieszka.Dziob,NULL,0
54392,"pociąg towarowy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Agnieszka.Dziob,NULL,0
54398,"kolej podmiejska",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Agnieszka.Dziob,NULL,0
54399,"kolejka podmiejska",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Agnieszka.Dziob,NULL,0
54402,"pojazd dwuśladowy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Agnieszka.Dziob,NULL,0
54422,"straż przyboczna",11,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Agnieszka.Dziob,NULL,0
143639,"wysłać na białe niedźwiedzie",39,1,0,1,0,"brak danych <##nDD> <##VLC: DZd>",1,2,Marta.Dobrowolska,NULL,1
54778,"uzbrojenie defensywne",11,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,2,Jan.Wieczorek,NULL,0
54791,"broń ochronna",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Jan.Wieczorek,NULL,0
54805,"młot bojowy",3,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0",1,3,Jan.Wieczorek,NULL,0
54835,"cecha osobowości",4,2,0,1,0,"##K:  ##D: . [##P: ] {##L: } <##nDD>",1,3,Justyna.Ławniczak,NULL,0
